CONCEPTO DE GASTO,SECCIÓN,ENTIDAD O ASIGNACIÓN,Valor,Subconcepto,Concepto,Subsubconcepto,SECCIÓN_2,Categoría,codigo_alt,Entidad,Tipo entidad,CodigoDANEEntidad,pop,Valor_pc,codigo_alt_dep,Departamento
ASIGNACIONES DIRECTAS (20% DEL SGR),73226,CUNDAY                                            ,0,Asignaciones directas,Inversión,Asignaciones directas (20% del sgr),73226,6.0,73226,Cunday,Municipio,73226,8801.0,0.0,73,Tolima
ASIGNACIONES DIRECTAS (20% DEL SGR),73236,DOLORES                                           ,0,Asignaciones directas,Inversión,Asignaciones directas (20% del sgr),73236,6.0,73236,Dolores,Municipio,73236,8648.0,0.0,73,Tolima
ASIGNACIONES DIRECTAS (20% DEL SGR),73268,ESPINAL                                           ,2136516088,Asignaciones directas,Inversión,Asignaciones directas (20% del sgr),73268,3.0,73268,Espinal,Municipio,73268,75257.0,28389.59947911822,73,Tolima
ASIGNACIONES DIRECTAS (20% DEL SGR),73270,FALAN                                             ,0,Asignaciones directas,Inversión,Asignaciones directas (20% del sgr),73270,6.0,73270,Falan,Municipio,73270,7955.0,0.0,73,Tolima
ASIGNACIONES DIRECTAS (20% DEL SGR),73275,FLANDES                                           ,0,Asignaciones directas,Inversión,Asignaciones directas (20% del sgr),73275,6.0,73275,Flandes,Municipio,73275,30317.0,0.0,73,Tolima
ASIGNACIONES DIRECTAS (20% DEL SGR),73283,FRESNO                                            ,0,Asignaciones directas,Inversión,Asignaciones directas (20% del sgr),73283,6.0,73283,Fresno,Municipio,73283,32165.0,0.0,73,Tolima
ASIGNACIONES DIRECTAS (20% DEL SGR),73319,GUAMO                                             ,198682835,Asignaciones directas,Inversión,Asignaciones directas (20% del sgr),73319,6.0,73319,Guamo,Municipio,73319,34880.0,5696.182196100917,73,Tolima
ASIGNACIONES DIRECTAS (20% DEL SGR),73347,HERVEO                                            ,0,Asignaciones directas,Inversión,Asignaciones directas (20% del sgr),73347,6.0,73347,Herveo,Municipio,73347,7703.0,0.0,73,Tolima
ASIGNACIONES DIRECTAS (20% DEL SGR),73349,HONDA                                             ,0,Asignaciones directas,Inversión,Asignaciones directas (20% del sgr),73349,6.0,73349,Honda,Municipio,73349,26144.0,0.0,73,Tolima
ASIGNACIONES DIRECTAS (20% DEL SGR),73352,ICONONZO                                          ,448790695,Asignaciones directas,Inversión,Asignaciones directas (20% del sgr),73352,6.0,73352,Icononzo,Municipio,73352,12634.0,35522.454883647304,73,Tolima
ASIGNACIONES DIRECTAS (20% DEL SGR),73408,LÉRIDA                                            ,761069,Asignaciones directas,Inversión,Asignaciones directas (20% del sgr),73408,6.0,73408,Lérida,Municipio,73408,18777.0,40.53198061458167,73,Tolima
ASIGNACIONES DIRECTAS (20% DEL SGR),73411,LÍBANO                                            ,431931073,Asignaciones directas,Inversión,Asignaciones directas (20% del sgr),73411,6.0,73411,Líbano,Municipio,73411,38066.0,11346.899411548364,73,Tolima
ASIGNACIONES DIRECTAS (20% DEL SGR),73443,MARIQUITA                                         ,0,Asignaciones directas,Inversión,Asignaciones directas (20% del sgr),73443,6.0,73443,Mariquita,Municipio,73443,39526.0,0.0,73,Tolima
ASIGNACIONES DIRECTAS (20% DEL SGR),73449,MELGAR                                            ,19918943094,Asignaciones directas,Inversión,Asignaciones directas (20% del sgr),73449,5.0,73449,Melgar,Municipio,73449,38156.0,522039.60305063426,73,Tolima
ASIGNACIONES DIRECTAS (20% DEL SGR),73461,MURILLO                                           ,0,Asignaciones directas,Inversión,Asignaciones directas (20% del sgr),73461,6.0,73461,Murillo,Municipio,73461,4479.0,0.0,73,Tolima
ASIGNACIONES DIRECTAS (20% DEL SGR),73483,NATAGAIMA                                         ,0,Asignaciones directas,Inversión,Asignaciones directas (20% del sgr),73483,6.0,73483,Natagaima,Municipio,73483,14923.0,0.0,73,Tolima
ASIGNACIONES DIRECTAS (20% DEL SGR),73504,ORTEGA                                            ,8317296975,Asignaciones directas,Inversión,Asignaciones directas (20% del sgr),73504,6.0,73504,Ortega,Municipio,73504,34847.0,238680.43088357677,73,Tolima
ASIGNACIONES DIRECTAS (20% DEL SGR),73520,PALOCABILDO                                       ,0,Asignaciones directas,Inversión,Asignaciones directas (20% del sgr),73520,6.0,73520,Palocabildo,Municipio,73520,9762.0,0.0,73,Tolima
ASIGNACIONES DIRECTAS (20% DEL SGR),73547,PIEDRAS                                           ,3427312002,Asignaciones directas,Inversión,Asignaciones directas (20% del sgr),73547,6.0,73547,Piedras,Municipio,73547,7076.0,484357.2642736009,73,Tolima
ASIGNACIONES DIRECTAS (20% DEL SGR),73555,PLANADAS                                          ,0,Asignaciones directas,Inversión,Asignaciones directas (20% del sgr),73555,6.0,73555,Planadas,Municipio,73555,27453.0,0.0,73,Tolima
ASIGNACIONES DIRECTAS (20% DEL SGR),73563,PRADO                                             ,499510816,Asignaciones directas,Inversión,Asignaciones directas (20% del sgr),73563,6.0,73563,Prado,Municipio,73563,8818.0,56646.72442730778,73,Tolima
ASIGNACIONES DIRECTAS (20% DEL SGR),73585,PURIFICACIÓN                                      ,18951455240,Asignaciones directas,Inversión,Asignaciones directas (20% del sgr),73585,6.0,73585,Purificación,Municipio,73585,24070.0,787347.5380141254,73,Tolima
ASIGNACIONES DIRECTAS (20% DEL SGR),73616,RIOBLANCO                                         ,0,Asignaciones directas,Inversión,Asignaciones directas (20% del sgr),73616,6.0,73616,Rioblanco,Municipio,73616,23429.0,0.0,73,Tolima
ASIGNACIONES DIRECTAS (20% DEL SGR),73622,RONCESVALLES                                      ,0,Asignaciones directas,Inversión,Asignaciones directas (20% del sgr),73622,6.0,73622,Roncesvalles,Municipio,73622,5652.0,0.0,73,Tolima
ASIGNACIONES DIRECTAS (20% DEL SGR),73624,ROVIRA                                            ,0,Asignaciones directas,Inversión,Asignaciones directas (20% del sgr),73624,6.0,73624,Rovira,Municipio,73624,22495.0,0.0,73,Tolima
ASIGNACIONES DIRECTAS (20% DEL SGR),73671,SALDAÑA                                           ,0,Asignaciones directas,Inversión,Asignaciones directas (20% del sgr),73671,6.0,73671,Saldaña,Municipio,73671,14936.0,0.0,73,Tolima
ASIGNACIONES DIRECTAS (20% DEL SGR),73675,SAN ANTONIO                                       ,0,Asignaciones directas,Inversión,Asignaciones directas (20% del sgr),73675,6.0,73675,San antonio,Municipio,73675,13535.0,0.0,73,Tolima
ASIGNACIONES DIRECTAS (20% DEL SGR),73678,SAN LUIS                                          ,595421162,Asignaciones directas,Inversión,Asignaciones directas (20% del sgr),73678,6.0,73678,San luis,Municipio,73678,13478.0,44177.2638373646,73,Tolima
ASIGNACIONES DIRECTAS (20% DEL SGR),73686,SANTA ISABEL                                      ,5299355,Asignaciones directas,Inversión,Asignaciones directas (20% del sgr),73686,6.0,73686,Santa isabel,Municipio,73686,5815.0,911.3250214961307,73,Tolima
ASIGNACIONES DIRECTAS (20% DEL SGR),73770,SUÁREZ                                            ,80853712,Asignaciones directas,Inversión,Asignaciones directas (20% del sgr),73770,6.0,73770,Suárez,Municipio,73770,3934.0,20552.544992374173,73,Tolima
ASIGNACIONES DIRECTAS (20% DEL SGR),73854,VALLE DE SAN JUAN                                 ,389390387,Asignaciones directas,Inversión,Asignaciones directas (20% del sgr),73854,6.0,73854,Valle de san juan,Municipio,73854,5545.0,70223.69467989179,73,Tolima
ASIGNACIONES DIRECTAS (20% DEL SGR),73861,VENADILLO                                         ,0,Asignaciones directas,Inversión,Asignaciones directas (20% del sgr),73861,6.0,73861,Venadillo,Municipio,73861,13266.0,0.0,73,Tolima
ASIGNACIONES DIRECTAS (20% DEL SGR),73870,VILLAHERMOSA                                      ,0,Asignaciones directas,Inversión,Asignaciones directas (20% del sgr),73870,6.0,73870,Villahermosa,Municipio,73870,9801.0,0.0,73,Tolima
ASIGNACIONES DIRECTAS (20% DEL SGR),73873,VILLARRICA                                        ,0,Asignaciones directas,Inversión,Asignaciones directas (20% del sgr),73873,6.0,73873,Villarrica,Municipio,73873,5228.0,0.0,73,Tolima
ASIGNACIONES DIRECTAS (20% DEL SGR),76000,VALLE DEL CAUCA                                   ,2188735170,Asignaciones directas,Inversión,Asignaciones directas (20% del sgr),76000,0.0,76000,Valle del cauca,Departamento,76000,4647367.0,470.96241161931044,76,Valle del cauca
ASIGNACIONES DIRECTAS (20% DEL SGR),76001,CALI                                              ,0,Asignaciones directas,Inversión,Asignaciones directas (20% del sgr),76001,0.0,76001,Cali,Municipio,76001,2283846.0,0.0,76,Valle del cauca
ASIGNACIONES DIRECTAS (20% DEL SGR),76020,ALCALÁ                                            ,0,Asignaciones directas,Inversión,Asignaciones directas (20% del sgr),76020,6.0,76020,Alcalá,Municipio,76020,14890.0,0.0,76,Valle del cauca
ASIGNACIONES DIRECTAS (20% DEL SGR),76036,ANDALUCÍA                                         ,0,Asignaciones directas,Inversión,Asignaciones directas (20% del sgr),76036,6.0,76036,Andalucía,Municipio,76036,23029.0,0.0,76,Valle del cauca
ASIGNACIONES DIRECTAS (20% DEL SGR),76041,ANSERMANUEVO                                      ,45843122,Asignaciones directas,Inversión,Asignaciones directas (20% del sgr),76041,6.0,76041,Ansermanuevo,Municipio,76041,18345.0,2498.9436903788496,76,Valle del cauca
ASIGNACIONES DIRECTAS (20% DEL SGR),76054,ARGELIA                                           ,0,Asignaciones directas,Inversión,Asignaciones directas (20% del sgr),76054,6.0,76054,Argelia,Municipio,76054,5550.0,0.0,76,Valle del cauca
ASIGNACIONES DIRECTAS (20% DEL SGR),76100,BOLÍVAR                                           ,0,Asignaciones directas,Inversión,Asignaciones directas (20% del sgr),76100,6.0,76100,Bolívar,Municipio,76100,16472.0,0.0,76,Valle del cauca
ASIGNACIONES DIRECTAS (20% DEL SGR),76109,BUENAVENTURA                                      ,3601210740,Asignaciones directas,Inversión,Asignaciones directas (20% del sgr),76109,2.0,76109,Buenaventura,Municipio,76109,324130.0,11110.39009039583,76,Valle del cauca
ASIGNACIONES DIRECTAS (20% DEL SGR),76111,GUADALAJARA DE BUGA                               ,0,Asignaciones directas,Inversión,Asignaciones directas (20% del sgr),76111,2.0,76111,Guadalajara de buga,Municipio,76111,133690.0,0.0,76,Valle del cauca
ASIGNACIONES DIRECTAS (20% DEL SGR),76113,BUGALAGRANDE                                      ,0,Asignaciones directas,Inversión,Asignaciones directas (20% del sgr),76113,6.0,76113,Bugalagrande,Municipio,76113,26121.0,0.0,76,Valle del cauca
ASIGNACIONES DIRECTAS (20% DEL SGR),76122,CAICEDONIA                                        ,0,Asignaciones directas,Inversión,Asignaciones directas (20% del sgr),76122,6.0,76122,Caicedonia,Municipio,76122,29596.0,0.0,76,Valle del cauca
ASIGNACIONES DIRECTAS (20% DEL SGR),76126,CALIMA                                            ,0,Asignaciones directas,Inversión,Asignaciones directas (20% del sgr),76126,6.0,76126,Calima,Municipio,76126,19420.0,0.0,76,Valle del cauca
ASIGNACIONES DIRECTAS (20% DEL SGR),76130,CANDELARIA                                        ,0,Asignaciones directas,Inversión,Asignaciones directas (20% del sgr),76130,3.0,76130,Candelaria,Municipio,76130,94103.0,0.0,76,Valle del cauca
ASIGNACIONES DIRECTAS (20% DEL SGR),76147,CARTAGO                                           ,0,Asignaciones directas,Inversión,Asignaciones directas (20% del sgr),76147,3.0,76147,Cartago,Municipio,76147,143281.0,0.0,76,Valle del cauca
ASIGNACIONES DIRECTAS (20% DEL SGR),76233,DAGUA                                             ,0,Asignaciones directas,Inversión,Asignaciones directas (20% del sgr),76233,6.0,76233,Dagua,Municipio,76233,49793.0,0.0,76,Valle del cauca
ASIGNACIONES DIRECTAS (20% DEL SGR),76243,EL ÁGUILA                                         ,0,Asignaciones directas,Inversión,Asignaciones directas (20% del sgr),76243,6.0,76243,El águila,Municipio,76243,9157.0,0.0,76,Valle del cauca
ASIGNACIONES DIRECTAS (20% DEL SGR),76246,EL CAIRO                                          ,0,Asignaciones directas,Inversión,Asignaciones directas (20% del sgr),76246,6.0,76246,El cairo,Municipio,76246,7056.0,0.0,76,Valle del cauca
ASIGNACIONES DIRECTAS (20% DEL SGR),76248,EL CERRITO                                        ,0,Asignaciones directas,Inversión,Asignaciones directas (20% del sgr),76248,5.0,76248,El cerrito,Municipio,76248,57960.0,0.0,76,Valle del cauca
ASIGNACIONES DIRECTAS (20% DEL SGR),76250,EL DOVIO                                          ,0,Asignaciones directas,Inversión,Asignaciones directas (20% del sgr),76250,6.0,76250,El dovio,Municipio,76250,9220.0,0.0,76,Valle del cauca
ASIGNACIONES DIRECTAS (20% DEL SGR),76275,FLORIDA                                           ,0,Asignaciones directas,Inversión,Asignaciones directas (20% del sgr),76275,6.0,76275,Florida,Municipio,76275,58522.0,0.0,76,Valle del cauca
ASIGNACIONES DIRECTAS (20% DEL SGR),76306,GINEBRA                                           ,0,Asignaciones directas,Inversión,Asignaciones directas (20% del sgr),76306,6.0,76306,Ginebra,Municipio,76306,25104.0,0.0,76,Valle del cauca
ASIGNACIONES DIRECTAS (20% DEL SGR),76318,GUACARÍ                                           ,0,Asignaciones directas,Inversión,Asignaciones directas (20% del sgr),76318,6.0,76318,Guacarí,Municipio,76318,35513.0,0.0,76,Valle del cauca
ASIGNACIONES DIRECTAS (20% DEL SGR),76364,JAMUNDÍ                                           ,228601667,Asignaciones directas,Inversión,Asignaciones directas (20% del sgr),76364,2.0,76364,Jamundí,Municipio,76364,181478.0,1259.666003592722,76,Valle del cauca
ASIGNACIONES DIRECTAS (20% DEL SGR),76377,LA CUMBRE                                         ,0,Asignaciones directas,Inversión,Asignaciones directas (20% del sgr),76377,6.0,76377,La cumbre,Municipio,76377,17342.0,0.0,76,Valle del cauca
ASIGNACIONES DIRECTAS (20% DEL SGR),76400,LA UNIÓN                                          ,0,Asignaciones directas,Inversión,Asignaciones directas (20% del sgr),76400,6.0,76400,La unión,Municipio,76400,34776.0,0.0,76,Valle del cauca
ASIGNACIONES DIRECTAS (20% DEL SGR),76403,LA VICTORIA                                       ,0,Asignaciones directas,Inversión,Asignaciones directas (20% del sgr),76403,6.0,76403,La victoria,Municipio,76403,12501.0,0.0,76,Valle del cauca
ASIGNACIONES DIRECTAS (20% DEL SGR),76497,OBANDO                                            ,0,Asignaciones directas,Inversión,Asignaciones directas (20% del sgr),76497,6.0,76497,Obando,Municipio,76497,12640.0,0.0,76,Valle del cauca
ASIGNACIONES DIRECTAS (20% DEL SGR),76520,PALMIRA                                           ,0,Asignaciones directas,Inversión,Asignaciones directas (20% del sgr),76520,1.0,76520,Palmira,Municipio,76520,359549.0,0.0,76,Valle del cauca
ASIGNACIONES DIRECTAS (20% DEL SGR),76563,PRADERA                                           ,0,Asignaciones directas,Inversión,Asignaciones directas (20% del sgr),76563,6.0,76563,Pradera,Municipio,76563,49416.0,0.0,76,Valle del cauca
ASIGNACIONES DIRECTAS (20% DEL SGR),76606,RESTREPO                                          ,0,Asignaciones directas,Inversión,Asignaciones directas (20% del sgr),76606,6.0,76606,Restrepo,Municipio,76606,16541.0,0.0,76,Valle del cauca
ASIGNACIONES DIRECTAS (20% DEL SGR),76616,RIOFRÍO                                           ,0,Asignaciones directas,Inversión,Asignaciones directas (20% del sgr),76616,6.0,76616,Riofrío,Municipio,76616,15991.0,0.0,76,Valle del cauca
ASIGNACIONES DIRECTAS (20% DEL SGR),76622,ROLDANILLO                                        ,0,Asignaciones directas,Inversión,Asignaciones directas (20% del sgr),76622,6.0,76622,Roldanillo,Municipio,76622,37773.0,0.0,76,Valle del cauca
ASIGNACIONES DIRECTAS (20% DEL SGR),76670,SAN PEDRO                                         ,0,Asignaciones directas,Inversión,Asignaciones directas (20% del sgr),76670,6.0,76670,San pedro,Municipio,76670,18136.0,0.0,76,Valle del cauca
ASIGNACIONES DIRECTAS (20% DEL SGR),76736,SEVILLA                                           ,0,Asignaciones directas,Inversión,Asignaciones directas (20% del sgr),76736,6.0,76736,Sevilla,Municipio,76736,43794.0,0.0,76,Valle del cauca
ASIGNACIONES DIRECTAS (20% DEL SGR),76823,TORO                                              ,0,Asignaciones directas,Inversión,Asignaciones directas (20% del sgr),76823,6.0,76823,Toro,Municipio,76823,14995.0,0.0,76,Valle del cauca
ASIGNACIONES DIRECTAS (20% DEL SGR),76828,TRUJILLO                                          ,0,Asignaciones directas,Inversión,Asignaciones directas (20% del sgr),76828,6.0,76828,Trujillo,Municipio,76828,19748.0,0.0,76,Valle del cauca
